0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"{'key': 'rank', 'value': '505'}","{'key': 'revenues', 'value': '5362.00'}","{'key': 'revchange', 'value': '3.2'}","{'key': 'profits', 'value': '390.5'}","{'key': 'prftchange', 'value': '3.3'}","{'key': 'assets', 'value': '2300.20'}","{'key': 'mktval', 'value': '3585.90'}","{'key': 'rankchange1000', 'value': '-9'}","{'key': 'employees', 'value': '30500'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Retailing'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqcity', 'value': 'Irving'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Michaels Cos.'}"
"{'key': 'rank', 'value': '504'}","{'key': 'revenues', 'value': '5373.70'}","{'key': 'revchange', 'value': '-6.3'}","{'key': 'profits', 'value': '-579'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '4787.90'}","{'key': 'mktval', 'value': '240.8'}","{'key': 'rankchange1000', 'value': '-50'}","{'key': 'employees', 'value': '68700'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Health Care'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqcity', 'value': 'Kennett Square'}","{'key': 'hqstate', 'value': 'PA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Genesis Healthcare'}"
"{'key': 'rank', 'value': '503'}","{'key': 'revenues', 'value': '5374.40'}","{'key': 'revchange', 'value': '1.8'}","{'key': 'profits', 'value': '71.6'}","{'key': 'prftchange', 'value': '-40.7'}","{'key': 'assets', 'value': '2378.20'}","{'key': 'mktval', 'value': '1116.00'}","{'key': 'rankchange1000', 'value': '-13'}","{'key': 'employees', 'value': '7800'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'industry', 'value': 'Temporary Help'}","{'key': 'hqcity', 'value': 'Troy'}","{'key': 'hqstate', 'value': 'MI'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kelly Services'}"
"{'key': 'rank', 'value': '502'}","{'key': 'revenues', 'value': '5387.00'}","{'key': 'revchange', 'value': '-1.8'}","{'key': 'profits', 'value': '564'}","{'key': 'prftchange', 'value': '-26'}","{'key': 'assets', 'value': '11693.00'}","{'key': 'mktval', 'value': '13821.80'}","{'key': 'rankchange1000', 'value': '-30'}","{'key': 'employees', 'value': '205'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqcity', 'value': 'Bethesda'}","{'key': 'hqstate', 'value': 'MD'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Host Hotels &amp; Resorts'}"
"{'key': 'rank', 'value': '501'}","{'key': 'revenues', 'value': '5405.00'}","{'key': 'revchange', 'value': '11.6'}","{'key': 'profits', 'value': '-4074.00'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '23112.00'}","{'key': 'mktval', 'value': '15948.00'}","{'key': 'rankchange1000', 'value': '24'}","{'key': 'employees', 'value': '2075'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hess'}"
"{'key': 'rank', 'value': '500'}","{'key': 'revenues', 'value': '5428.90'}","{'key': 'revchange', 'value': '10.7'}","{'key': 'profits', 'value': '480.7'}","{'key': 'prftchange', 'value': '-30.7'}","{'key': 'assets', 'value': '6844.10'}","{'key': 'mktval', 'value': '18164.90'}","{'key': 'rankchange1000', 'value': '20'}","{'key': 'employees', 'value': '42000'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqcity', 'value': 'Cincinnati'}","{'key': 'hqstate', 'value': 'OH'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cintas'}"
"{'key': 'rank', 'value': '499'}","{'key': 'revenues', 'value': '5430.00'}","{'key': 'revchange', 'value': '5.2'}","{'key': 'profits', 'value': '-254'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '14600.00'}","{'key': 'mktval', 'value': '8924.60'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '4150'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqcity', 'value': 'Irving'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Vistra Energy'}"
"{'key': 'rank', 'value': '498'}","{'key': 'revenues', 'value': '5453.60'}","{'key': 'revchange', 'value': '6'}","{'key': 'profits', 'value': '3.8'}","{'key': 'prftchange', 'value': '-93.4'}","{'key': 'assets', 'value': '3812.60'}","{'key': 'mktval', 'value': '2199.60'}","{'key': 'rankchange1000', 'value': '2'}","{'key': 'employees', 'value': '140000'}","{'key': 'rankchange', 'value': '2'}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ABM Industries'}"
"{'key': 'rank', 'value': '497'}","{'key': 'revenues', 'value': '5455.00'}","{'key': 'revchange', 'value': '42.7'}","{'key': 'profits', 'value': '833'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '17003.00'}","{'key': 'mktval', 'value': '29254.30'}","{'key': 'rankchange1000', 'value': '109'}","{'key': 'employees', 'value': '3836'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqcity', 'value': 'Irving'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pioneer Natural Resources'}"
"{'key': 'rank', 'value': '496'}","{'key': 'revenues', 'value': '5504.80'}","{'key': 'revchange', 'value': '19.8'}","{'key': 'profits', 'value': '172.5'}","{'key': 'prftchange', 'value': '-19'}","{'key': 'assets', 'value': '3089.60'}","{'key': 'mktval', 'value': '7223.70'}","{'key': 'rankchange1000', 'value': '41'}","{'key': 'employees', 'value': '11000'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Transportation'}","{'key': 'industry', 'value': 'Transportation Equipment'}","{'key': 'hqcity', 'value': 'Medina'}","{'key': 'hqstate', 'value': 'MN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Polaris Industries'}"
"{'key': 'rank', 'value': '495'}","{'key': 'revenues', 'value': '5519.00'}","{'key': 'revchange', 'value': '-0.5'}","{'key': 'profits', 'value': '509'}","{'key': 'prftchange', 'value': '122.3'}","{'key': 'assets', 'value': '9493.00'}","{'key': 'mktval', 'value': '16528.20'}","{'key': 'rankchange1000', 'value': '-27'}","{'key': 'employees', 'value': '10100'}","{'key': 'rankchange', 'value': '-27'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'industry', 'value': 'Computers, Office Equipment'}","{'key': 'hqcity', 'value': 'Sunnyvale'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NetApp'}"
"{'key': 'rank', 'value': '494'}","{'key': 'revenues', 'value': '5524.30'}","{'key': 'revchange', 'value': '1.9'}","{'key': 'profits', 'value': '-557.1'}","{'key': 'prftchange', 'value': '-320'}","{'key': 'assets', 'value': '9231.40'}","{'key': 'mktval', 'value': '8857.40'}","{'key': 'rankchange1000', 'value': '-16'}","{'key': 'employees', 'value': '11500'}","{'key': 'rankchange', 'value': '-16'}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqcity', 'value': 'Englewood'}","{'key': 'hqstate', 'value': 'CO'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Western Union'}"
"{'key': 'rank', 'value': '493'}","{'key': 'revenues', 'value': '5538.60'}","{'key': 'revchange', 'value': '1.9'}","{'key': 'profits', 'value': '1948.00'}","{'key': 'prftchange', 'value': '5.9'}","{'key': 'assets', 'value': '32257.60'}","{'key': 'mktval', 'value': '47861.00'}","{'key': 'rankchange1000', 'value': '-16'}","{'key': 'employees', 'value': '4150'}","{'key': 'rankchange', 'value': '-16'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqcity', 'value': 'Indianapolis'}","{'key': 'hqstate', 'value': 'IN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Simon Property Group'}"
"{'key': 'rank', 'value': '492'}","{'key': 'revenues', 'value': '5543.10'}","{'key': 'revchange', 'value': '41.9'}","{'key': 'profits', 'value': '810.7'}","{'key': 'prftchange', 'value': '345.2'}","{'key': 'assets', 'value': '7195.10'}","{'key': 'mktval', 'value': '10406.30'}","{'key': 'rankchange1000', 'value': '106'}","{'key': 'employees', 'value': '34000'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Technology'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqcity', 'value': 'Phoenix'}","{'key': 'hqstate', 'value': 'AZ'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ON Semiconductor'}"
"{'key': 'rank', 'value': '491'}","{'key': 'revenues', 'value': '5578.80'}","{'key': 'revchange', 'value': '18.3'}","{'key': 'profits', 'value': ''}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '8181.20'}","{'key': 'mktval', 'value': '4648.80'}","{'key': 'rankchange1000', 'value': '42'}","{'key': 'employees', 'value': '7100'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqcity', 'value': 'St. Louis'}","{'key': 'hqstate', 'value': 'MO'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Peabody Energy'}"
"{'key': 'rank', 'value': '490'}","{'key': 'revenues', 'value': '5593.10'}","{'key': 'revchange', 'value': '0.7'}","{'key': 'profits', 'value': '170.9'}","{'key': 'prftchange', 'value': '-8.7'}","{'key': 'assets', 'value': '3507.90'}","{'key': 'mktval', 'value': '2103.70'}","{'key': 'rankchange1000', 'value': '-24'}","{'key': 'employees', 'value': '7500'}","{'key': 'rankchange', 'value': '-24'}","{'key': 'sector', 'value': 'Wholesalers'}","{'key': 'industry', 'value': 'Wholesalers: Health Care'}","{'key': 'hqcity', 'value': 'St. Paul'}","{'key': 'hqstate', 'value': 'MN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Patterson'}"
"{'key': 'rank', 'value': '489'}","{'key': 'revenues', 'value': '5601.00'}","{'key': 'revchange', 'value': '336.5'}","{'key': 'profits', 'value': '-393'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '27906.00'}","{'key': 'mktval', 'value': '12702.80'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '1230'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cheniere Energy'}"
